Page,Item,zid,State,City,Address,Lat,Lng,Price,Image,Bedrooms,Bathrooms,lotArea,constructedArea,zipCode,CountyId,taxRate,hasGarage,hasPool,hasCooling,hasView,yearBuilt,stories,parkingSpaces,annualHOI,annualHOA,Zone,schoolElemRating,schoolElemDist,schoolMidRating,schoolMidDist,schoolHighRating,schoolHighDist,priceIncreased,priceDiff,days
16,1,68418354,TX,Houston,"16807 Mission Ridge Ln, Houston, TX 77073",30.010952,-95.42053,1450,https://photos.zillowstatic.com/fp/55a766733ad97d98c6e3cea875870086-p_e.jpg,4,3,8568.252,2796,77073,1090,2.29,1,0,1,0,2004,2,2,1197,$400 annually,,999,999,999,999,999,999,1,5100,267
16,2,70306548,TX,Houston,"3211 This Way, Kingwood, TX 77339",30.082949,-95.198296,,https://photos.zillowstatic.com/fp/a68677f5b4d29a3cc315cd4c9ef48d0f-p_e.jpg,3,3,6377.184,1929,77339,1090,2.29,1,0,1,0,2011,1,2,1197,$310 annually,,7,0.6,6,1.9,5,1.2,0,0,4355
16,3,80523737,TX,Houston,"719 Deveron Ln, Houston, TX 77090",30.009232,-95.438286,1600,https://photos.zillowstatic.com/fp/7edcbda0312ab65997213b945620e775-p_e.jpg,4,3,4469.256,3064,77090,1090,2.29,1,0,1,0,2005,2,2,1197,$470 annually,,999,999,999,999,999,999,0,0,0
16,4,80527936,TX,Houston,"5326 San Pablo Gardens Dr, Houston, TX 77045",29.643867,-95.46238,285000,https://photos.zillowstatic.com/fp/f8cb542b78a8f77fe4830b5761cd4e8e-p_e.jpg,4,3,4896.144,2034,77045,1090,2.29,1,0,1,0,2005,2,2,1197,$350 annually,,4,1.5,4,1.6,2,1.8,0,0,0
16,5,80530968,TX,Houston,"12934 Kingston Point Ln, Houston, TX 77047",29.618954,-95.40823,89900,https://photos.zillowstatic.com/fp/b8564e2fb4b309038351811e57a948b6-p_e.jpg,4,3,4822.092,1932,77047,1090,2.29,1,0,1,0,2006,2,2,1197,$436 annually,,4,1.3,4,2.8,3,3.5,1,195100,4334
16,6,80541849,TX,Houston,"1914 Kaitlyn Dr, Houston, TX 77049",29.813782,-95.14599,134900,https://photos.zillowstatic.com/fp/675c57851266422a98850cec0dfe29c2-p_e.jpg,3,2,8245.908,1715,77049,1090,2.29,1,0,1,0,2005,1,2,1197,$475 annually,,5,0.6,5,1.3,4,1.9,1,150100,4513
16,7,80573662,TX,Houston,"15510 Fair Elm Ct, Houston, TX 77082",29.719584,-95.65938,165000,https://photos.zillowstatic.com/fp/d021be19d67638336ecf69fb4d639165-p_e.jpg,4,3,5044.248,2584,77082,1090,2.29,1,0,1,0,2005,2,2,1197,$400 annually,,6,0.3,6,0.7,3,3.6,1,120000,3959
16,8,97624250,TX,Houston,"14711 Hillside Woods Ct, Houston, TX 77049",29.838951,-95.168976,179000,https://photos.zillowstatic.com/fp/d3f1fd4da28da04580c003a5992ea3fc-p_e.jpg,4,3,5427.576,2349,77049,1090,2.29,1,0,1,0,2009,2,2,1197,$345 annually,,5,2.6,3,4.1,4,2.5,1,106000,2358
16,9,97661260,TX,Houston,"6723 Utah St, Houston, TX 77091",29.86073,-95.42437,290000,https://photos.zillowstatic.com/fp/927848eb7987e80c2526167ad657eaa0-p_e.jpg,3,3,3001.284,1505,77091,1090,2.29,1,0,1,0,2022,2,1,1197,,,3,0.3,3,0.5,3,2.9,0,-5000,63
16,10,2060886437,TX,Houston,"Magellan Plan, Wayside Village",29.86093,-95.28343,274990,https://photos.zillowstatic.com/fp/00940ef471e2275927087558f25564e5-p_e.jpg,4,3,,2260,77016,1090,2.29,0,0,1,0,2022,,2,1201,,,3,1.9,4,0.9,2,1.3,1,11000,62
