Page,Item,zid,State,City,Address,Lat,Lng,Price,Image,Bedrooms,Bathrooms,lotArea,constructedArea,zipCode,CountyId,taxRate,hasGarage,hasPool,hasCooling,hasView,yearBuilt,stories,parkingSpaces,annualHOI,annualHOA,Zone,schoolElemRating,schoolElemDist,schoolMidRating,schoolMidDist,schoolHighRating,schoolHighDist,priceIncreased,priceDiff,days
19,1,28374785,TX,Houston,"3234 Knoll West Dr, Houston, TX 77082",29.727299,-95.61212,217000,https://photos.zillowstatic.com/fp/1931b8ca33b7b3de4852722be80e7c59-p_e.jpg,3,3,5401.44,2419,77082,1090,2.29,1,0,1,0,1983,2,2,1231,$548 annually,,5,0.6,6,1.7,3,1.2,1,76000,1824
19,2,84058116,TX,Houston,"4818 Bonny Loch Ln, Houston, TX 77084",29.841717,-95.66962,310000,https://photos.zillowstatic.com/fp/0befe79a8f5c72d133f5edc5d708a208-p_e.jpg,3,2,6525.288,1800,77084,1090,2.29,1,0,1,0,2004,1,2,1231,$654 annually,,5,0.6,6,0.6,5,2.2,0,-17000,76
19,3,2062530482,TX,Houston,"7223 Evitale Way, Houston, TX 77049",29.830902,-95.1903,293990,https://photos.zillowstatic.com/fp/b0074aad1f39e59837b79e4ceca1a121-p_e.jpg,3,2,,1598,77049,1090,2.29,1,0,1,0,2022,1,2,1235,$360 annually,,6,0.3,4,1.7,4,1.5,0,0,162
19,4,2068757354,TX,Houston,"The Biscayne (N305 Plan, Webercrest Heights",29.628057,-95.33177,255990,https://photos.zillowstatic.com/fp/a4fd5bb1661b7f0c08829b1f0b553538-p_e.jpg,4,2,,1543,77048,1090,2.29,0,0,0,0,2022,,2,1235,,,5,0.6,2,0.7,3,0.8,1,38000,399
19,5,329228858,TX,Houston,"13218 Vuitton Ln, Houston, TX 77044",29.86054,-95.19236,263990,https://photos.zillowstatic.com/fp/7a47283effbb30e0d3101372b7e407b5-p_e.jpg,5,4,5500,1978,77044,1090,2.29,1,0,1,0,2023,1,2,1236,$300 annually,,3,1.0,3,2.1,4,1.2,1,30300,148
19,6,28075227,TX,Houston,"5918 Lattimer Dr, Houston, TX 77035",29.651169,-95.49402,160000,https://photos.zillowstatic.com/fp/9c0b9ec84275ee9a80473d66e530a929-p_e.jpg,3,2,8398.368,2016,77035,1090,2.29,1,0,1,0,1960,1,2,1237,,,3,0.4,3,1.6,2,0.8,1,134500,1467
19,7,28241577,TX,Houston,"4911 Charade Dr, Houston, TX 77066",29.977892,-95.49848,130000,https://photos.zillowstatic.com/fp/8c90ddb6acccc450106ad0aea1a0ba0d-p_e.jpg,4,3,10402.128,2650,77066,1090,2.29,1,0,1,0,1976,2,3,1238,$400 annually,,4,0.6,4,0.7,2,0.8,1,164786,4169
19,8,28004766,TX,Houston,"11054 Waxwing St, Houston, TX 77035",29.658222,-95.463615,80000,https://photos.zillowstatic.com/fp/225cb3b153947de423722eb6da50e1dd-p_e.jpg,3,2,0.2888,1242,77035,1090,2.29,0,0,1,0,1955,1,0,1239,,,5,0.8,5,0.9,2,1.2,1,214900,4440
19,9,28123975,TX,Houston,"12938 Westleigh Dr, Houston, TX 77077",29.749573,-95.6165,199900,https://photos.zillowstatic.com/fp/ac26e589269db3df21fd74db18e951ce-p_e.jpg,3,2,7466.184,1452,77077,1090,2.29,1,0,1,0,1969,1,2,1239,$600 annually,,6,0.3,7,1.1,5,1.4,1,95000,8685
19,10,2060296445,TX,Houston,"21215 George Vancouver Ct, Porter, TX 77365",,,294990,https://photos.zillowstatic.com/fp/122600619c6380aede94d6a6b3d342c2-p_e.jpg,4,3,,2074,77365,1090,2.29,1,0,1,1,2022,2,2,1239,$650 annually,,7,1.7,8,2.5,7,3.0,0,0,0
