Page,Item,zid,State,City,Address,Lat,Lng,Price,Image,Bedrooms,Bathrooms,lotArea,constructedArea,zipCode,CountyId,taxRate,hasGarage,hasPool,hasCooling,hasView,yearBuilt,stories,parkingSpaces,annualHOI,annualHOA,Zone,schoolElemRating,schoolElemDist,schoolMidRating,schoolMidDist,schoolHighRating,schoolHighDist,priceIncreased,priceDiff,days
13,1,2061146023,TX,Houston,"6227 Cantigny Lake Dr, Katy, TX 77493",29.857628,-95.39318,509476,https://photos.zillowstatic.com/fp/1f37be78b0ee1a06077c7acd88af34a5-p_e.jpg,4,3,7535.0001,2575,77493,1090,2.29,1,0,1,0,2022,2,3,1933,$950 annually,,4,0.6,3,0.8,1,2.1,0,-49307,50
13,2,2060601152,TX,Houston,"4205 Colony Ln, Houston, TX 77076",29.831724,-95.53601,461200,https://photos.zillowstatic.com/fp/a9a18e204d572a6d92e059291d9f07bf-p_e.jpg,3,3,,2021,77076,1090,2.29,1,0,1,0,2023,2,2,1937,$995 annually,,4,1.1,5,0.3,2,1.0,0,0,0
13,3,2060899941,TX,Houston,"The Yorkville (S301) Plan, Spring Brook Village - Executive Home Collection",29.826992,-95.54131,461990,https://photos.zillowstatic.com/fp/c04160d8b2c649d588f93df2d120a868-p_e.jpg,3,2,,1728,77080,1090,2.29,0,0,0,0,2022,,2,1940,,,4,0.7,5,0.3,2,0.9,0,0,0
13,4,28195611,TX,Houston,"7719 Vickijohn Dr, Houston, TX 77071",29.661926,-95.5123,353280,https://photos.zillowstatic.com/fp/fbc14245521c72920f9e80937444121e-p_e.jpg,4,6,9308.772,4643,77071,1090,2.29,1,1,1,0,1975,2,2,1940,$450 annually,,4,0.2,5,1.2,2,1.4,1,108720,4200
13,5,2060486515,TX,Houston,"4115 Colony Ln, Houston, TX 77076",29.830996,-95.53611,462310,https://photos.zillowstatic.com/fp/a9a18e204d572a6d92e059291d9f07bf-p_e.jpg,3,3,,2021,77076,1090,2.29,1,0,1,0,2023,2,2,1942,$995 annually,,4,1.1,5,0.3,2,0.9,0,0,0
13,6,28093356,TX,Houston,"11227 Timberline Rd, Houston, TX 77043",29.792536,-95.58263,395000,https://photos.zillowstatic.com/fp/5d5d79590d1a387e14e2a4ee2b360fc0-p_e.jpg,5,3,10750.608,2324,77043,1090,2.29,1,0,1,0,1967,2,3,1945,$650 annually,,4,0.4,5,1.5,5,1.7,1,68000,448
13,7,161440676,TX,Houston,"12714 Blue Ridge Grace Way, Houston, TX 77089",29.57027,-95.21051,469000,https://photos.zillowstatic.com/fp/37a3edb3996901f821e0484e43aa95c1-p_e.jpg,4,4,7509.744,2861,77089,1090,2.29,1,0,1,0,2016,2,2,1949,$605 annually,,7,0.8,8,3.3,6,2.0,0,-5000,16
13,8,251271495,TX,Houston,"12714 Cardinal Crescent Ln, Houston, TX 77089",29.57101,-95.21035,479000,https://photos.zillowstatic.com/fp/0c6e3ed90d56cea37377983bc1a36406-p_e.jpg,5,4,6141.96,2766,77089,1090,2.29,1,0,1,0,2017,2,2,1949,$605 annually,,7,0.8,8,3.3,6,2.0,0,-15000,78
13,9,2060670719,TX,Houston,"4107 Upland Dr, Houston, TX 77043",29.83067,-95.5367,473300,https://photos.zillowstatic.com/fp/cdf1ba5e93ce8ac3a65b8c1dbee3e26a-p_e.jpg,3,3,,1942,77043,1090,2.29,1,0,1,0,2023,2,2,1950,$995 annually,,4,1.1,5,0.3,2,0.9,0,-9000,18
13,10,2060940629,TX,Houston,"21510 Lost Valley Ln, Porter, TX 77365",,,489900,https://photos.zillowstatic.com/fp/51e0e7c1e4ddee7428ee33530db9b7a3-p_e.jpg,4,3,5400,2169,77365,1090,2.29,1,0,1,0,2023,1,2,1953,"$1,420 annually",,7,1.7,8,2.5,7,3.0,0,-25000,7
13,11,2079103016,TX,Houston,"11917 Eastgrove Park Way, Houston, TX 77051",29.642105,-95.39846,7000,https://photos.zillowstatic.com/fp/9fc34d009a08527eb7d775ef75dfa57e-p_e.jpg,3,4,3162.456,2658,77051,1090,2.29,1,0,1,0,2022,3,2,1953,"$1,200 annually",,3,1.6,3,2.8,3,2.2,1,457900,901
13,12,27977049,TX,Houston,"10825 Willowisp Dr, Houston, TX 77035",29.662659,-95.4627,484900,https://photos.zillowstatic.com/fp/3a29336a1d900de67b0370407587f364-p_e.jpg,3,2,0.3754,1862,77035,1090,2.29,0,0,1,0,1955,1,2,1953,,,5,0.6,5,0.8,2,1.4,0,-20000,39
13,13,70307632,TX,Houston,"18702 Moonlit Pond Ct, Houston, TX 77084",29.834341,-95.69337,464900,https://photos.zillowstatic.com/fp/75dabe510b3ca05389b920153930e261-p_e.jpg,5,3,10375.992,2914,77084,1090,2.29,1,0,1,1,2005,2,3,1953,$710 annually,,5,1.4,6,2.2,5,1.4,0,0,5719
13,14,84058362,TX,Houston,"13515 Redwood Shores Dr, Houston, TX 77044",29.956846,-95.16753,362500,https://photos.zillowstatic.com/fp/c694ba6b83cb3a75e7d965e8741f7b43-p_e.jpg,4,4,8485.488,3806,77044,1090,2.29,1,0,1,0,2007,2,2,1953,$800 annually,,4,0.4,5,2.6,4,3.2,1,102400,3291
13,15,2079103024,TX,Houston,"11909 Eastgrove Park Way, Houston, TX 77051",29.642492,-95.39837,11000,https://photos.zillowstatic.com/fp/a56768a97d9e7f69ca4194ad20d10226-p_e.jpg,3,4,2714,2658,77051,1090,2.29,1,0,1,0,2022,3,2,1953,"$1,200 annually",,3,1.5,3,2.7,3,2.2,1,453931,897
13,16,2063182211,TX,Houston,"1909 Maury St #B, Houston, TX 77026",29.778849,-95.349976,544450,https://photos.zillowstatic.com/fp/2f3f2cff494d11a98f64eba5824bcc75-p_e.jpg,3,4,,1942,77026,1090,2.29,1,0,1,0,2022,4,2,1953,"$1,195 annually",,5,0.2,5,0.5,2,0.6,0,-79460,177
13,17,126256661,TX,Houston,"1704 Oak Leaf Pass Dr, Houston, TX 77055",29.80185,-95.49574,480000,https://photos.zillowstatic.com/fp/65731122b39851a73e22c0a3751c77c7-p_e.jpg,3,3,2156.22,2315,77055,1090,2.29,1,0,1,0,2015,3,2,1953,"$2,350 annually",,999,999.0,999,999.0,999,999.0,0,-15000,68
13,18,2060556914,TX,Houston,"4209 Upland Dr, Houston, TX 77043",29.795279,-95.57661,475000,https://photos.zillowstatic.com/fp/bc89857eb24078ef1935492f1b1c23f9-p_e.jpg,3,3,,2204,77043,1090,2.29,1,0,1,0,2022,2,2,1953,$995 annually,,4,0.2,5,1.9,5,2.1,0,-10000,7
13,19,2061826017,TX,Houston,"2920 Nance St, Houston, TX 77020",29.768303,-95.34026,465000,https://photos.zillowstatic.com/fp/b9d011c182a55ac6504f2b3821942ac4-p_e.jpg,3,4,2500,2050,77020,1090,2.29,1,0,1,0,2022,3,2,1953,,,2,0.1,3,1.8,2,1.3,0,0,101
13,20,27911446,TX,Houston,"1741 Chippendale Rd, Houston, TX 77018",29.823296,-95.44409,225000,https://photos.zillowstatic.com/fp/315e128df9a2649ee47078a6381877cb-p_e.jpg,3,2,7200.468,1400,77018,1090,2.29,0,0,1,0,1949,1,0,1953,,,2,0.3,6,0.4,3,0.8,1,240000,4500
13,21,27954365,TX,Houston,"7050 Jay St, Houston, TX 77028",29.820112,-95.3029,115000,https://photos.zillowstatic.com/fp/55a4ac747f3b6533d5542e2e71625cb8-p_e.jpg,3,1,9748.728,3100,77028,1090,2.29,1,0,1,0,2023,1,3,1953,,,5,0.1,3,1.8,3,0.8,1,350000,98
13,22,28464616,TX,Houston,"1203 Normans Woods St, Houston, TX 77077",29.75891,-95.614784,269900,https://photos.zillowstatic.com/fp/45f6beddeea3eac53b022e0dfd6d052e-p_e.jpg,3,4,4900.5,2911,77077,1090,2.29,1,0,1,0,1984,2,2,1953,"$1,080 annually",,6,0.3,7,1.0,5,1.5,1,195100,3862
13,23,62595325,TX,Houston,"1311 E Park At Shady Villa, Houston, TX 77055",29.796043,-95.4802,375000,https://photos.zillowstatic.com/fp/23b96d8a579e8f32107813dba1e7491e-p_e.jpg,3,3,2731.212,2281,77055,1090,2.29,1,0,1,0,2003,2,2,1953,$210 monthly,,999,999.0,999,999.0,999,999.0,1,90000,3190
13,24,96746959,TX,Houston,"3513 Omega St, Houston, TX 77022",29.818731,-95.385284,48000,https://photos.zillowstatic.com/fp/2359487458d54a9309aa3772e78710eb-p_e.jpg,3,3,3001.284,2010,77022,1090,2.29,1,0,1,0,2022,2,2,1953,,,4,0.3,5,1.2,3,0.8,1,417000,4436
13,25,2081786154,TX,Houston,"The Denali (5569) Plan, Riverstone Ranch - The Manor - Estate",29.572645,-95.246864,344990,https://photos.zillowstatic.com/fp/6356cbf6ff4a90cd004e674cc6aa36e0-p_e.jpg,4,4,,2509,77089,1090,2.29,0,0,0,0,2022,,2,1957,,,6,0.6,6,2.4,5,2.5,1,121000,773
