Page,Item,zid,State,City,Address,Lat,Lng,Price,Image,Bedrooms,Bathrooms,lotArea,constructedArea,zipCode,CountyId,taxRate,hasGarage,hasPool,hasCooling,hasView,yearBuilt,stories,parkingSpaces,annualHOI,annualHOA,Zone,schoolElemRating,schoolElemDist,schoolMidRating,schoolMidDist,schoolHighRating,schoolHighDist,priceIncreased,priceDiff,days
5,1,28543283,TX,Houston,"12822 Regal Pine Ln, Houston, TX 77070",29.95976,-95.58,369900,https://photos.zillowstatic.com/fp/3a7ea62a772d99b3794ba13dcc8bb743-p_e.jpg,4,3,7039.296,2912,77070,1090,2.29,1,0,1,0,1996,2,2,1533,$450 annually,,4,0.7,6,0.2,5,1,0,-5000,5742
5,2,55480350,TX,Houston,"13431 Indigo Trace Ct, Houston, TX 77070",29.971952,-95.57253,245000,https://photos.zillowstatic.com/fp/f7da7215b91e03478fd1b6ca20f4d856-p_e.jpg,4,3,7152.552,2760,77070,1090,2.29,1,0,1,0,2000,2,2,1533,$475 annually,,5,1,6,0.8,5,0.6,1,119900,3174
5,3,70315156,TX,Houston,"14915 Summer Knoll Ln, Houston, TX 77044",29.928055,-95.172905,2000,https://photos.zillowstatic.com/fp/0ee4856e09adfc3906a8459b7fff0a84-p_e.jpg,4,3,8167.5,3157,77044,1090,2.29,1,0,1,0,2005,2,2,1533,$882 annually,,4,2.2,5,1.8,4,2.2,1,362900,3456
5,4,70315166,TX,Houston,"15035 Summer Knoll Ln, Houston, TX 77044",29.929712,-95.174164,250000,https://photos.zillowstatic.com/fp/9ffbffdf8c692044793eaa7b52ccaf61-p_e.jpg,4,4,8241.552,3163,77044,1090,2.29,1,0,1,0,2005,2,2,1533,$882 annually,,4,2.1,5,1.7,4,2.1,1,114900,2951
5,5,2061226941,TX,Houston,"14522 Tundra Swan Dr, Houston, TX 77049",,,402125,https://photos.zillowstatic.com/fp/40cb62705b29846d005def507f970c0e-p_e.jpg,4,3,,2836,77049,1090,2.29,1,0,1,0,2022,2,2,1533,$345 annually,,5,2,3,5.3,4,3.8,0,-37135,62
5,6,2062971297,TX,Houston,"Nimitz Plan, Antigua",29.644468,-95.43793,364990,https://photos.zillowstatic.com/fp/882f0dd4086aac8a5deca19f2f5843a2-p_e.jpg,4,3,,1802,77045,1090,2.29,0,0,0,0,2023,,2,1533,,,2,0.6,4,1.8,2,0.9,0,0,0
5,7,112153628,TX,Houston,"13406 Douglas Lake Rd, Houston, TX 77044",29.967773,-95.16623,280000,https://photos.zillowstatic.com/fp/a1dd3ca4c9c6c4661e10837e87b32c82-p_e.jpg,4,3,7936.632,2595,77044,1090,2.29,1,0,1,0,2010,1,2,1533,"$1,100 annually",,4,0.4,5,3.1,4,3.7,1,85000,2126
5,8,161265294,TX,Houston,"5711 Olympia Fields Ln, Houston, TX 77069",29.983347,-95.51876,365000,https://photos.zillowstatic.com/fp/2ade0d87148af8018e68c8dc73208478-p_e.jpg,4,3,10079.784,2708,77069,1090,2.29,1,0,1,0,1976,1,1,1533,$945 annually,,5,0.3,6,4.1,5,3.1,0,0,0
5,9,2060453043,TX,Houston,"4942 Wunder Ln, Houston, TX 77091",29.842487,-95.40694,365000,https://photos.zillowstatic.com/fp/c6560886faf54d42a0186b3698eba4f1-p_e.jpg,3,3,4024.944,2212,77091,1090,2.29,1,0,1,1,2022,2,2,1533,$70 monthly,,2,1,3,1.3,3,1.4,0,0,0
5,10,2060764991,TX,Houston,"2009-2009 Bauer Dr #F, Houston, TX 77080",29.812477,-95.5204,360000,https://photos.zillowstatic.com/fp/c382f1ada3d7650cba1989635a015fea-p_e.jpg,3,4,1333,1644,77080,1090,2.29,1,0,1,0,2022,3,2,1533,"$1,600 annually",,3,0.5,3,0.9,2,0.8,1,5000,42
5,11,2061306412,TX,Houston,"4950 Wunder Ln, Houston, TX 77091",29.842487,-95.40694,365000,https://photos.zillowstatic.com/fp/ca32d2054ce62ef7300a3dd7de722cf0-p_e.jpg,3,3,,2212,77091,1090,2.29,1,0,1,1,2022,2,2,1533,$795 annually,,2,1,3,1.3,3,1.4,0,0,0
5,12,27820529,TX,Houston,"5105 New Orleans St, Houston, TX 77020",29.777506,-95.3191,159999,https://photos.zillowstatic.com/fp/dfdb6c0a50100baa604a67b3efccdf52-p_e.jpg,3,2,5549.544,1450,77020,1090,2.29,0,0,1,0,1938,1,0,1533,,,7,0.2,3,0.6,2,0.4,1,205001,187
