Page,Item,zid,State,City,Address,Lat,Lng,Price,Image,Bedrooms,Bathrooms,lotArea,constructedArea,zipCode,CountyId,taxRate,hasGarage,hasPool,hasCooling,hasView,yearBuilt,stories,parkingSpaces,annualHOI,annualHOA,Zone,schoolElemRating,schoolElemDist,schoolMidRating,schoolMidDist,schoolHighRating,schoolHighDist,priceIncreased,priceDiff,days
13,1,28255806,TX,Houston,"16103 Alta Mesa Dr, Houston, TX 77083",29.70758,-95.66881,1500,https://photos.zillowstatic.com/fp/1771a20aec9d29b819f3ddd5d0174ec7-p_e.jpg,4,2,7245,1862,77083,1090,2.29,1,0,1,0,1978,1,2,1029,,,6,1.1,6,1,3,4.2,0,0,71
13,2,28260236,TX,Houston,"3030 Birch Creek Dr, Humble, TX 77339",30.072437,-95.19498,1550,https://photos.zillowstatic.com/fp/d639eae555fda97e1dab5b3c6c937327-p_e.jpg,3,2,9757.44,1651,77339,1090,2.29,1,0,1,0,1979,2,2,1029,$500 annually,,7,0.2,6,1.5,5,1.2,1,243375,1720
13,3,28277922,TX,Houston,"13107 Benford Dr, Houston, TX 77099",29.677105,-95.612495,255000,https://photos.zillowstatic.com/fp/56c46410edd873a2519d42bbd2c9ce90-p_e.jpg,3,2,6298.776,2200,77099,1090,2.29,1,0,1,0,1978,1,2,1029,$176 annually,,4,0.6,6,0.6,3,2.2,0,-10000,19
13,4,28292459,TX,Houston,"11319 Meadow Joy Dr, Houston, TX 77089",29.589266,-95.20554,109500,https://photos.zillowstatic.com/fp/9adcc714b48d15199234357238610ab5-p_e.jpg,4,2,6721.308,1946,77089,1090,2.29,1,0,1,0,1979,1,2,1029,,,6,2.7,6,0.7,5,1.7,1,135500,4440
13,5,28330745,TX,Houston,"17523 Fieldglen Dr, Houston, TX 77084",29.873722,-95.67578,1750,https://photos.zillowstatic.com/fp/477950375221e33668c5ab3b8347fdca-p_e.jpg,3,2,6507.864,1798,77084,1090,2.29,1,0,1,0,1980,1,2,1029,$245 annually,,6,0.8,6,1,6,0.5,1,243250,5494
13,6,28390862,TX,Houston,"11803 Acadian Dr, Houston, TX 77099",29.660845,-95.58856,229000,https://photos.zillowstatic.com/fp/fb1d6b91824b14c811c252d46855aa09-p_e.jpg,3,2,5279.472,1516,77099,1090,2.29,1,0,1,0,1980,1,2,1029,$310 annually,,4,1.3,6,1.2,3,3.2,1,16000,0
13,7,28465828,TX,Houston,"5006 E Fallen Bough Dr, Houston, TX 77041",29.841825,-95.5493,245000,https://photos.zillowstatic.com/fp/df0154ee1012931faf0ea3396c4bb1d1-p_e.jpg,2,2,5719.428,1388,77041,1090,2.29,1,0,1,0,1984,1,2,1029,$271 annually,,5,2.9,5,1.6,5,4.7,0,0,0
13,8,62588338,TX,Houston,"5907 W Harrow Dr, Houston, TX 77084",29.863054,-95.66488,245000,https://photos.zillowstatic.com/fp/ff6b4cfd7561ecfeb49d19716b59d2a6-p_e.jpg,3,2,5061.672,1597,77084,1090,2.29,1,0,1,0,2001,1,2,1029,$335 annually,,6,0.2,6,0.3,6,1.4,0,0,0
13,9,80529466,TX,Houston,"7395 Fairway Dr, Houston, TX 77087",29.690231,-95.29514,55000,https://photos.zillowstatic.com/fp/d8de0a687093c84365ba0aa0f230d23e-p_e.jpg,3,2,6621.12,1600,77087,1090,2.29,0,0,1,0,2021,1,0,1029,,,4,0.1,5,1.1,3,3.8,1,190000,3665
13,10,84048090,TX,Houston,"1234 Beaufort Sea Dr, Houston, TX 77067",29.954407,-95.43814,245000,https://photos.zillowstatic.com/fp/ae6a453454003dea485f762c45eca1bb-p_e.jpg,4,3,5248.98,2320,77067,1090,2.29,1,0,1,0,2003,2,2,1029,$400 annually,,3,0.5,3,0.3,3,0.3,0,0,0
